symbol,side,type,price,timestamp
TSLA,sell,limit,658.76,1608917734.0909584
GOOG,buy,limit,1732.25,1608917734.9660852
FB,sell,limit,265.84,1608917735.5731344
AAPL,sell,limit,131.69,1608917735.7003133
GOOG,buy,limit,1733.33,1608917736.2616663
FB,buy,limit,265.14,1608917737.2163777
GOOG,sell,limit,1733.21,1608917737.7893937
TSLA,sell,limit,658.98,1608917737.9713962
TSLA,buy,limit,658.01,1608917738.4337819
FB,buy,market,,1608917738.8529508
GOOG,buy,limit,1732.21,1608917739.5287101
TSLA,buy,limit,658.05,1608917740.3313568
AMZN,sell,limit,3170.1,1608917740.389461
FB,sell,market,,1608917740.8233073
GOOG,sell,market,,1608917741.8019955
TSLA,buy,limit,658.87,1608917742.3782537
AMZN,sell,limit,3170.34,1608917742.9034488
AAPL,sell,limit,130.92,1608917743.6583357
AMZN,buy,market,,1608917743.7367935
TSLA,buy,limit,659.94,1608917744.3923345
AAPL,buy,market,,1608917744.9269536
FB,buy,limit,265.79,1608917745.248157
FB,sell,market,,1608917745.6269684
GOOG,buy,limit,1733.3,1608917746.535787
GOOG,sell,limit,1732.16,1608917746.5516415
AMZN,sell,market,,1608917747.244975
FB,sell,market,,1608917747.7058954
GOOG,sell,market,,1608917748.587454
GOOG,buy,market,,1608917748.7148345
TSLA,sell,market,,1608917749.0268006
GOOG,buy,market,,1608917749.1028817
FB,sell,limit,266.8,1608917749.1230347
GOOG,sell,limit,1733.72,1608917749.47742
GOOG,buy,limit,1733.42,1608917749.7088547
TSLA,sell,market,,1608917750.4062598
TSLA,buy,market,,1608917751.37307
AAPL,buy,market,,1608917752.088113
TSLA,sell,limit,659.21,1608917752.977614
GOOG,buy,market,1733.98,1608917753.4270592
AAPL,sell,market,,1608917753.7036932
FB,buy,limit,,1608917754.6530993
TSLA,sell,market,,1608917755.4161215
TSLA,buy,market,,1608917756.3535955
GOOG,sell,limit,1733.16,1608917756.6681798
TSLA,sell,limit,658.95,1608917757.2714612
FB,sell,limit,266.8,1608917757.7919202
AMZN,buy,limit,3171.5,1608917758.5863562
AAPL,buy,limit,131.88,1608917759.5618834
AMZN,buy,limit,3171.39,1608917759.8291674
FB,buy,limit,266.99,1608917759.8680286
AMZN,buy,market,,1608917760.2842596
TSLA,sell,limit,659.14,1608917761.0631893
TSLA,buy,limit,659.69,1608917761.1900856
GOOG,buy,limit,1733.27,1608917761.6789973
GOOG,sell,limit,1732.9,1608917762.1901414
AAPL,buy,market,,1608917762.292148
GOOG,sell,limit,1732.9,1608917762.4886847
AAPL,buy,limit,130.78,1608917762.678069
AMZN,sell,market,,1608917763.2501543
AMZN,sell,market,,1608917763.2645772
FB,sell,limit,266.84,1608917763.5205042
AAPL,buy,market,,1608917763.7101576
AAPL,buy,market,,1608917764.6976705
TSLA,buy,market,,1608917764.9076922
GOOG,buy,limit,1733.95,1608917765.3275025
GOOG,sell,limit,1732.25,1608917766.2019727
GOOG,sell,market,,1608917767.0746262
AAPL,sell,market,,1608917767.2535503
FB,sell,limit,265.76,1608917768.0158203
AAPL,sell,market,,1608917768.787211
AMZN,buy,market,,1608917769.2758949
AMZN,buy,limit,3170.14,1608917769.803889
AMZN,sell,limit,3171.15,1608917770.3815007
AAPL,sell,limit,131.89,1608917770.40341
AMZN,buy,market,,1608917770.7380683
AAPL,buy,market,,1608917770.991101
TSLA,buy,limit,659.97,1608917771.1204395
GOOG,buy,market,,1608917771.8030493
FB,buy,limit,265.4,1608917772.0294175
AAPL,sell,market,,1608917772.2626545
TSLA,buy,market,,1608917772.757499
TSLA,sell,limit,659.58,1608917773.006781
FB,sell,market,265.46,1608917773.3837183
AMZN,sell,market,,1608917774.0450413
GOOG,buy,limit,1732.06,1608917775.0422275
FB,buy,market,,1608917775.5202675
AMZN,buy,limit,3170.48,1608917775.8505871
FB,buy,limit,266.45,1608917776.438584
FB,sell,market,265.69,1608917777.2496545
AAPL,sell,limit,130.94,1608917777.6666577
AAPL,sell,market,,1608917778.2283115
GOOG,buy,market,1732.78,1608917778.309918
AAPL,sell,market,,1608917778.6859229
AAPL,buy,limit,130.51,1608917778.942987
FB,buy,limit,265.83,1608917779.5971448
TSLA,sell,market,,1608917779.8291655
TSLA,sell,limit,659.22,1608917780.7673242
FB,sell,limit,,1608917780.8459837
GOOG,buy,market,,1608917781.3451781
TSLA,sell,market,,1608917781.9947066
AMZN,sell,market,,1608917782.6396587
GOOG,sell,limit,1732.54,1608917782.77137
AAPL,buy,limit,130.94,1608917783.1603348
AAPL,sell,limit,131.92,1608917783.2614818
AAPL,buy,limit,130.83,1608917783.3962018
AMZN,sell,market,,1608917783.7941504
AMZN,buy,limit,3170.17,1608917784.3889081
AMZN,buy,market,,1608917784.4978614
AMZN,buy,market,,1608917785.4154978
AMZN,sell,limit,3170.27,1608917785.4996314
GOOG,sell,limit,1732.97,1608917785.8031309
FB,buy,limit,265.08,1608917786.5146317
FB,sell,limit,265.69,1608917786.5478756
TSLA,sell,market,,1608917787.0854988
GOOG,buy,market,,1608917787.1721752
GOOG,buy,market,,1608917787.8038146
TSLA,sell,limit,659.01,1608917788.216846
FB,buy,limit,266.94,1608917788.7352076
FB,sell,market,,1608917789.6731417
GOOG,buy,market,1732.13,1608917790.1157165
GOOG,buy,limit,1732.92,1608917790.456098
GOOG,sell,market,,1608917790.9610684
AAPL,buy,limit,131.8,1608917791.060444
AAPL,buy,market,,1608917791.9738762
AMZN,buy,limit,3171.17,1608917791.9873452
FB,sell,market,,1608917792.4325886
AAPL,sell,limit,130.5,1608917792.6890552
AMZN,sell,market,,1608917793.4462469
TSLA,buy,market,,1608917793.8333123
GOOG,buy,market,1732.93,1608917794.3808837
FB,buy,limit,265.59,1608917794.7488148
TSLA,buy,market,,1608917795.3466659
GOOG,sell,limit,1732.12,1608917796.1466148
AMZN,buy,market,,1608917796.8469336
AMZN,sell,market,,1608917797.3430452
GOOG,sell,market,,1608917797.5837855
AMZN,sell,market,,1608917797.6975443
AMZN,sell,limit,3170.74,1608917798.5253208
FB,buy,market,,1608917798.6277497
FB,buy,limit,266.43,1608917798.8450577
TSLA,sell,limit,659.14,1608917799.1359875
FB,buy,limit,265.71,1608917799.6016965
FB,buy,limit,265.35,1608917799.7485905
FB,buy,limit,266.97,1608917800.4806306
TSLA,sell,market,,1608917800.5621417
TSLA,buy,limit,659.93,1608917801.4422653
AMZN,buy,market,,1608917801.7345603
FB,buy,market,,1608917801.7883837
AAPL,buy,market,,1608917802.0276906
TSLA,buy,limit,659.53,1608917802.78108
GOOG,sell,limit,1732.89,1608917803.7323608
FB,sell,market,,1608917804.6346264
FB,sell,limit,265.15,1608917805.1775427
AMZN,sell,limit,3170.93,1608917805.933289
AMZN,buy,market,,1608917806.106144
GOOG,sell,limit,1733.06,1608917806.3046908
FB,sell,market,,1608917806.5074306
TSLA,buy,market,,1608917807.2428164
TSLA,buy,limit,658.4,1608917807.2855837
AAPL,sell,limit,131.44,1608917807.80137
FB,sell,limit,265.32,1608917808.234106
FB,sell,market,,1608917808.2565875
GOOG,sell,market,,1608917809.0834317
GOOG,sell,market,,1608917810.0189943
AAPL,buy,limit,,1608917810.3888614
TSLA,buy,limit,658.41,1608917811.3543751
AMZN,sell,limit,3170.94,1608917812.0500214
TSLA,sell,market,,1608917812.991539
TSLA,buy,market,659.95,1608917813.2160883
FB,sell,limit,265.48,1608917813.4822679
AAPL,buy,limit,130.24,1608917814.100516
GOOG,sell,market,,1608917814.5491188
AAPL,buy,market,,1608917814.7501397
AMZN,buy,market,,1608917815.0829546
GOOG,buy,limit,1733.88,1608917815.897058
AAPL,sell,market,130.95,1608917816.0180078
TSLA,sell,limit,658.68,1608917816.6624355
TSLA,buy,limit,658.31,1608917817.4505327
FB,sell,limit,266.13,1608917818.1756163
AAPL,buy,limit,131.84,1608917818.3015897
AAPL,sell,limit,,1608917819.1836627
FB,sell,limit,,1608917819.5956101
FB,sell,limit,265.18,1608917819.6861866
AAPL,sell,limit,130.6,1608917819.7395544
GOOG,buy,limit,,1608917820.5452456
FB,buy,limit,265.42,1608917821.3737254
AMZN,sell,limit,3171.66,1608917821.9598305
AAPL,buy,market,,1608917822.7589848
GOOG,buy,limit,1732.33,1608917823.305456
AMZN,buy,market,,1608917823.4791877
FB,sell,market,,1608917824.4515028
AAPL,buy,limit,,1608917824.583138
AAPL,sell,market,,1608917824.9666395
GOOG,sell,market,,1608917825.6616354
GOOG,sell,market,,1608917826.455736
GOOG,buy,market,,1608917826.9897017
GOOG,buy,market,,1608917827.6661448
FB,buy,market,,1608917828.3892398
TSLA,buy,limit,659.3,1608917828.536017
GOOG,sell,limit,1732.43,1608917828.6547568
AMZN,sell,limit,3170.65,1608917829.2355382
AAPL,sell,limit,131.37,1608917829.436972
FB,buy,market,,1608917829.6822278
AMZN,buy,market,,1608917830.6728776
AAPL,buy,market,,1608917831.2283149
AMZN,buy,market,,1608917832.072599
AMZN,buy,market,,1608917832.3077898
FB,sell,limit,266.1,1608917833.0597343
TSLA,buy,market,,1608917833.246043
AAPL,sell,market,,1608917833.5559812
FB,sell,limit,266.69,1608917834.4036171
AMZN,buy,limit,3171.13,1608917835.1433892
TSLA,buy,limit,658.62,1608917836.003068
AAPL,buy,limit,130.97,1608917836.734961
GOOG,sell,market,1733.63,1608917836.8102438
AAPL,buy,market,,1608917836.984219
FB,sell,market,,1608917837.651195
AAPL,sell,limit,131.46,1608917838.0122435
TSLA,buy,market,,1608917838.0301325
AAPL,buy,market,,1608917838.7059007
TSLA,sell,market,,1608917838.7768698
GOOG,sell,market,,1608917839.0166557
AMZN,buy,market,,1608917839.91728
AMZN,sell,market,,1608917840.283405
AAPL,buy,market,,1608917840.907689
FB,sell,market,,1608917840.9478521
TSLA,sell,limit,659.21,1608917841.504752
AMZN,sell,market,,1608917842.4977221
TSLA,sell,limit,659.54,1608917842.9731536
TSLA,buy,market,,1608917843.657805
TSLA,buy,market,,1608917843.8970816
TSLA,buy,market,,1608917844.2550914
FB,sell,limit,265.7,1608917844.6520472
GOOG,buy,limit,1733.72,1608917844.8262587
AMZN,buy,market,,1608917845.5459213
AMZN,buy,limit,3171.65,1608917845.6831431
AAPL,sell,market,,1608917846.0262537
TSLA,buy,limit,658.1,1608917846.053527
AAPL,sell,market,,1608917846.87205
GOOG,buy,limit,1732.03,1608917847.8671708
TSLA,sell,market,,1608917848.1853304
AMZN,sell,limit,3171.95,1608917848.3520806
GOOG,sell,limit,1733.86,1608917849.13436
AMZN,sell,limit,3170.32,1608917849.6993537
GOOG,sell,limit,1733.43,1608917850.553474
FB,sell,limit,266.41,1608917850.9828994
FB,buy,market,,1608917851.1540065
AMZN,buy,limit,3171.85,1608917851.7464826
TSLA,buy,market,,1608917851.7768457
AAPL,sell,limit,130.74,1608917852.5068557
GOOG,sell,limit,1733.74,1608917853.0689895
FB,sell,market,,1608917854.0433288
FB,buy,limit,,1608917854.5908391
TSLA,sell,limit,659.89,1608917854.6093435
GOOG,buy,limit,1732.04,1608917854.7267554
GOOG,sell,limit,1733.95,1608917855.1802943
GOOG,sell,limit,1732.02,1608917856.136204
AAPL,sell,limit,131.74,1608917856.9167929
AMZN,buy,limit,,1608917857.5242908
GOOG,sell,market,,1608917858.446682
FB,buy,limit,266.04,1608917858.4895504
AMZN,sell,market,,1608917859.131687
AMZN,sell,limit,3170.39,1608917859.6095707
AAPL,buy,limit,131.31,1608917859.645402
AMZN,sell,market,,1608917860.1634085
AAPL,buy,limit,131.89,1608917860.806421
FB,sell,limit,265.25,1608917861.7689438
AAPL,buy,limit,131.12,1608917862.7449496
AAPL,sell,limit,130.38,1608917862.9784975
AMZN,buy,market,,1608917863.0362723
AAPL,buy,market,,1608917863.358419
GOOG,buy,limit,1733.69,1608917864.211642
AAPL,sell,limit,131.72,1608917865.1487353
GOOG,sell,market,,1608917865.3190515
AMZN,buy,limit,3171.19,1608917866.1272786
AMZN,sell,market,,1608917866.6878984
FB,buy,market,265.98,1608917867.559395
FB,sell,limit,265.88,1608917867.953362
AAPL,sell,limit,131.26,1608917868.7193236
AAPL,sell,limit,130.17,1608917869.6787512
GOOG,sell,limit,1732.81,1608917870.170426
FB,sell,limit,265.73,1608917871.0402777
AAPL,buy,limit,131.13,1608917871.3283694
FB,sell,market,,1608917871.9743392
TSLA,buy,market,658.62,1608917872.200457
AAPL,buy,market,,1608917872.4654524
AAPL,sell,market,,1608917872.4849584
AMZN,sell,limit,3170.72,1608917873.4658065
AAPL,buy,market,,1608917874.0939896
AAPL,sell,limit,130.76,1608917874.1687832
TSLA,buy,limit,659.17,1608917874.227346
GOOG,sell,limit,1733.02,1608917874.6174736
TSLA,buy,market,,1608917875.078941
AMZN,buy,market,,1608917875.7333436
AAPL,buy,limit,131.13,1608917875.7514865
AMZN,buy,limit,3170.08,1608917876.3933444
TSLA,sell,market,,1608917876.9236307
AMZN,sell,limit,3171.69,1608917877.2092323
GOOG,buy,market,,1608917878.1582794
FB,buy,market,,1608917878.4258437
FB,buy,market,,1608917878.4664004
TSLA,sell,market,,1608917878.6512234
GOOG,sell,market,,1608917878.7721105
AAPL,sell,limit,131.67,1608917879.4245996
FB,buy,limit,265.74,1608917879.521682
AMZN,buy,limit,3170.98,1608917879.7485178
FB,buy,market,,1608917880.5910232
AAPL,sell,market,,1608917881.4474733
FB,sell,limit,265.83,1608917881.6383653
AAPL,sell,market,,1608917882.4319808
FB,buy,market,,1608917882.6116087
AAPL,sell,limit,131.8,1608917883.3428066
FB,sell,market,,1608917883.7339542
FB,sell,limit,265.63,1608917884.0074005
TSLA,sell,limit,658.09,1608917884.5050838
AMZN,sell,limit,3171.69,1608917885.461838
GOOG,buy,market,,1608917885.4967794
AMZN,sell,market,,1608917886.3139544
TSLA,buy,limit,658.83,1608917887.0541897
GOOG,sell,limit,1732.3,1608917887.3369699
FB,buy,limit,266.7,1608917887.8705752
TSLA,buy,market,,1608917888.7687106
FB,sell,market,,1608917889.3685384
AAPL,sell,limit,131.95,1608917889.9838703
GOOG,buy,limit,,1608917890.0948253
AAPL,sell,limit,131.86,1608917890.3688438
TSLA,sell,limit,659.22,1608917891.0856462
AAPL,sell,market,,1608917891.384585
AAPL,sell,limit,131.06,1608917891.7634397
FB,sell,limit,266.89,1608917891.8884933
FB,buy,market,,1608917892.75386
TSLA,sell,market,,1608917892.852998
FB,buy,limit,266.95,1608917893.616867
AAPL,buy,limit,131.49,1608917894.27867
FB,buy,limit,265.08,1608917894.8422177
FB,buy,limit,266.27,1608917895.634048
GOOG,sell,limit,1733.66,1608917896.0753942
FB,sell,limit,266.78,1608917896.9316785
GOOG,sell,market,,1608917897.280297
FB,buy,market,,1608917897.8059158
TSLA,buy,market,,1608917898.3722641
GOOG,buy,limit,1732.66,1608917898.8127239
AMZN,buy,limit,3171.23,1608917899.7622948
AMZN,sell,market,,1608917899.7749107
FB,buy,limit,,1608917900.5312507
TSLA,sell,market,,1608917900.6811357
AMZN,buy,limit,3171.72,1608917901.3430204
GOOG,buy,market,,1608917902.0243843
AMZN,buy,market,,1608917902.7274442
TSLA,buy,limit,,1608917903.1063738
AMZN,buy,limit,3170.81,1608917903.2071283
AAPL,buy,limit,130.29,1608917903.6978488
FB,buy,limit,266.82,1608917903.9487507
TSLA,sell,limit,658.92,1608917904.3816504
GOOG,buy,market,,1608917904.7238104
AMZN,buy,market,,1608917905.6907313
AAPL,buy,market,,1608917906.4630024
GOOG,sell,market,,1608917907.4202795
FB,buy,limit,265.87,1608917907.5172844
AMZN,buy,limit,3170.57,1608917907.8480716
GOOG,sell,limit,1732.45,1608917908.7288778
GOOG,buy,limit,1733.22,1608917909.6405053
GOOG,sell,limit,1733.93,1608917910.6246805
AAPL,sell,limit,130.54,1608917911.0436451
FB,buy,market,,1608917911.3654613
GOOG,sell,market,,1608917911.8318849
FB,sell,market,,1608917912.3872762
TSLA,buy,market,,1608917913.2538378
AAPL,buy,limit,130.29,1608917913.6806746
FB,buy,limit,266.84,1608917914.1199057
TSLA,sell,market,,1608917914.3905604
GOOG,sell,market,,1608917915.0867326
AAPL,buy,limit,130.72,1608917915.4547842
TSLA,buy,limit,658.27,1608917915.7509744
AMZN,buy,market,,1608917915.862343
TSLA,sell,limit,659.05,1608917915.9481099
AAPL,buy,market,,1608917916.8978345
TSLA,sell,market,,1608917917.322957
AAPL,sell,limit,,1608917917.6640356
FB,buy,limit,266.65,1608917917.9575536
GOOG,buy,market,,1608917918.4931395
AAPL,buy,market,,1608917919.3256483
FB,sell,market,,1608917919.8920732
FB,buy,limit,265.53,1608917920.0349185
FB,buy,limit,266.24,1608917920.360462
FB,sell,market,,1608917920.908285
AMZN,buy,limit,3171.98,1608917921.1308622
AAPL,buy,limit,131.12,1608917921.87595
GOOG,buy,market,,1608917922.1106937
TSLA,buy,market,,1608917922.5131097
AMZN,buy,limit,3171.5,1608917923.1769261
FB,buy,limit,266.05,1608917923.2309778
FB,sell,market,,1608917923.6817706
TSLA,sell,limit,658.17,1608917923.7651522
GOOG,buy,market,,1608917923.910923
AAPL,sell,market,,1608917924.4112897
AAPL,buy,limit,131.91,1608917924.520955
GOOG,sell,limit,1732.46,1608917925.5165308
AMZN,sell,limit,3171.8,1608917925.808358
GOOG,sell,market,,1608917925.8706324
GOOG,sell,market,,1608917926.7533388
AAPL,sell,limit,130.65,1608917927.6633563
TSLA,buy,limit,659.92,1608917927.9379716
AMZN,sell,limit,3171.1,1608917928.5529873
AMZN,sell,market,,1608917929.0385752
AMZN,buy,limit,3171.88,1608917929.5136788
GOOG,sell,market,,1608917930.4895716
GOOG,sell,market,,1608917930.9743006
TSLA,buy,limit,659.43,1608917931.318355
GOOG,sell,limit,1733.46,1608917931.5461147
GOOG,buy,limit,1732.1,1608917931.9982643
TSLA,sell,market,,1608917932.313437
AMZN,buy,limit,3171.19,1608917932.7003303
TSLA,sell,limit,659.33,1608917933.1563385
GOOG,sell,limit,1733.88,1608917933.3367136
GOOG,buy,market,,1608917933.397812
TSLA,buy,market,,1608917934.0737944
FB,buy,limit,266.19,1608917934.5553255
FB,buy,market,,1608917935.3798664
AAPL,buy,limit,131.05,1608917936.012075
GOOG,buy,limit,1732.16,1608917936.0491672
AAPL,sell,market,,1608917936.2674186
FB,sell,limit,266.93,1608917936.3152668
AAPL,buy,limit,131.17,1608917936.3292425
TSLA,buy,market,,1608917936.3517776
GOOG,buy,market,,1608917937.042736
AMZN,sell,limit,3170.61,1608917937.2462728
TSLA,buy,market,,1608917937.889415
AAPL,buy,market,,1608917938.5717862
TSLA,sell,market,,1608917939.2853036
GOOG,buy,market,,1608917939.8241427
AAPL,sell,market,,1608917940.4021282
FB,sell,limit,265.6,1608917941.0893884
TSLA,sell,market,,1608917941.633416
FB,sell,limit,265.03,1608917942.1129856
TSLA,buy,limit,658.31,1608917942.346682
FB,sell,market,,1608917943.0540738
TSLA,buy,market,,1608917943.1987877
AMZN,buy,limit,3171.48,1608917944.0972877
AMZN,sell,limit,3171.68,1608917944.4948564
AMZN,buy,limit,3170.69,1608917944.5998714
GOOG,sell,market,,1608917944.730667
FB,buy,market,,1608917945.0312028
TSLA,sell,market,,1608917945.7166805
AMZN,sell,limit,3170.24,1608917945.8161907
FB,buy,market,,1608917946.7020035
GOOG,sell,market,,1608917946.9423096
TSLA,buy,market,,1608917947.307084
FB,sell,market,,1608917948.148426
TSLA,sell,limit,659.1,1608917949.0124907
FB,sell,market,,1608917949.910061
TSLA,buy,market,,1608917950.6286283
TSLA,buy,limit,658.09,1608917950.9220002
TSLA,sell,limit,659.21,1608917951.5066082
AMZN,buy,limit,3170.82,1608917951.5606487
TSLA,sell,limit,658.39,1608917952.3429642
GOOG,buy,limit,1732.61,1608917952.548243
FB,sell,limit,265.76,1608917953.204529
TSLA,sell,limit,659.98,1608917953.5800962
AMZN,sell,market,,1608917954.18541
TSLA,sell,limit,659.93,1608917954.7766716
GOOG,buy,market,,1608917955.2610853
FB,sell,limit,265.75,1608917955.667243
GOOG,sell,market,,1608917956.5023198
TSLA,buy,limit,659.64,1608917956.5884535
FB,sell,limit,265.43,1608917956.9292803
AMZN,sell,market,,1608917957.8379698
AMZN,buy,market,,1608917958.8077047
AAPL,sell,limit,131.1,1608917958.941725
GOOG,sell,limit,1733.29,1608917959.6797724
GOOG,buy,limit,1732.44,1608917959.8725019
TSLA,buy,limit,658.48,1608917960.0541153
AAPL,buy,limit,,1608917960.3156178
GOOG,sell,limit,,1608917961.2432723
TSLA,buy,market,,1608917961.8230453
FB,buy,market,,1608917962.1538963
AAPL,buy,limit,131.19,1608917962.721541
FB,buy,market,,1608917963.4160573
AMZN,sell,market,,1608917963.876564
TSLA,buy,limit,658.12,1608917964.4502008
AAPL,buy,limit,130.41,1608917964.9584403
TSLA,buy,limit,658.43,1608917965.085755
FB,buy,market,,1608917965.2365785
FB,buy,limit,265.05,1608917965.643022
TSLA,sell,market,,1608917965.7939732
AMZN,sell,market,3170.47,1608917966.546426
FB,sell,limit,265.13,1608917967.0043745
AAPL,buy,limit,131.57,1608917967.292333
AMZN,sell,limit,3171.07,1608917968.030718
GOOG,buy,limit,1732.46,1608917968.492256
GOOG,sell,market,,1608917968.6748564
AAPL,buy,limit,130.19,1608917969.4635406
TSLA,buy,limit,658.71,1608917970.0239582
FB,buy,limit,265.68,1608917970.723443
AAPL,buy,market,,1608917971.0739667
GOOG,buy,market,,1608917971.1629028
TSLA,buy,market,,1608917971.1955523
AMZN,sell,market,,1608917971.7605953
AMZN,buy,market,3170.23,1608917972.434122
FB,sell,limit,265.18,1608917973.4323797
GOOG,sell,limit,1733.93,1608917974.3271928
TSLA,sell,market,,1608917975.3052561
GOOG,sell,market,,1608917975.5210748
FB,buy,market,,1608917976.1886575
AMZN,buy,limit,3171.38,1608917976.5303707
AAPL,buy,limit,130.05,1608917976.902178
AAPL,buy,limit,130.02,1608917977.697457
AMZN,buy,market,,1608917977.764682
TSLA,sell,market,,1608917978.3459551
TSLA,buy,market,,1608917978.3579621
AAPL,sell,market,,1608917978.983679
TSLA,buy,market,,1608917979.3521888
AAPL,buy,market,,1608917979.8381321
TSLA,sell,market,,1608917980.327413
TSLA,buy,market,,1608917980.8788517
AMZN,buy,limit,3170.46,1608917981.2173736
FB,sell,limit,265.63,1608917982.1515188
AMZN,buy,limit,3170.74,1608917982.5064
FB,sell,market,,1608917983.4225023
TSLA,sell,limit,659.62,1608917983.9270365
