symbol,side,type,price,timestamp,reason
AAPL,BUY,MARKET,0.00,1608917822.7589848,no-match
GOOG,BUY,LIMIT,1732.33,1608917823.305456,product-halted
FB,SELL,MARKET,0.00,1608917824.4515028,product-halted
GOOG,SELL,MARKET,0.00,1608917825.6616354,product-halted
GOOG,SELL,MARKET,0.00,1608917826.455736,product-halted
GOOG,BUY,MARKET,0.00,1608917826.9897017,product-halted
GOOG,BUY,MARKET,0.00,1608917827.6661448,product-halted
FB,BUY,MARKET,0.00,1608917828.3892398,product-halted
GOOG,SELL,LIMIT,1732.43,1608917828.6547568,product-halted
FB,BUY,MARKET,0.00,1608917829.6822278,product-halted
AMZN,BUY,MARKET,0.00,1608917832.72599,no-match
AMZN,BUY,MARKET,0.00,1608917832.3077898,no-match
FB,SELL,LIMIT,266.10,1608917833.597343,product-halted
TSLA,BUY,MARKET,0.00,1608917833.246043,no-match
FB,SELL,LIMIT,266.69,1608917834.4036171,product-halted
GOOG,SELL,MARKET,1733.63,1608917836.8102438,product-halted
AAPL,BUY,MARKET,0.00,1608917836.984219,no-match
FB,SELL,MARKET,0.00,1608917837.651195,product-halted
TSLA,BUY,MARKET,0.00,1608917838.301325,no-match
GOOG,SELL,MARKET,0.00,1608917839.166557,product-halted
AMZN,BUY,MARKET,0.00,1608917839.91728,no-match
AAPL,BUY,MARKET,0.00,1608917840.907689,no-match
FB,SELL,MARKET,0.00,1608917840.9478521,product-halted
AMZN,SELL,MARKET,0.00,1608917842.4977221,no-match
TSLA,BUY,MARKET,0.00,1608917844.2550914,no-match
FB,SELL,LIMIT,265.70,1608917844.6520472,product-halted
GOOG,BUY,LIMIT,1733.72,1608917844.8262587,product-halted
AMZN,BUY,MARKET,0.00,1608917845.5459213,no-match
AAPL,SELL,MARKET,0.00,1608917846.87205,no-match
GOOG,BUY,LIMIT,1732.03,1608917847.8671708,product-halted
GOOG,SELL,LIMIT,1733.86,1608917849.13436,product-halted
GOOG,SELL,LIMIT,1733.43,1608917850.553474,product-halted
FB,SELL,LIMIT,266.41,1608917850.9828994,product-halted
FB,BUY,MARKET,0.00,1608917851.1540065,product-halted
TSLA,BUY,MARKET,0.00,1608917851.7768457,no-match
GOOG,SELL,LIMIT,1733.74,1608917853.689895,product-halted
FB,SELL,MARKET,0.00,1608917854.433288,product-halted
FB,BUY,LIMIT,0.00,1608917854.5908391,product-halted
GOOG,BUY,LIMIT,1732.04,1608917854.7267554,product-halted
GOOG,SELL,LIMIT,1733.95,1608917855.1802943,product-halted
GOOG,SELL,LIMIT,1732.02,1608917856.136204,product-halted
GOOG,SELL,MARKET,0.00,1608917858.446682,product-halted
FB,BUY,LIMIT,266.04,1608917858.4895504,product-halted
AMZN,SELL,MARKET,0.00,1608917860.1634085,no-match
FB,SELL,LIMIT,265.25,1608917861.7689438,product-halted
AAPL,BUY,MARKET,0.00,1608917863.358419,no-match
GOOG,BUY,LIMIT,1733.69,1608917864.211642,product-halted
GOOG,SELL,MARKET,0.00,1608917865.3190515,product-halted
FB,BUY,MARKET,265.98,1608917867.559395,product-halted
FB,SELL,LIMIT,265.88,1608917867.953362,product-halted
GOOG,SELL,LIMIT,1732.81,1608917870.170426,product-halted
FB,SELL,LIMIT,265.73,1608917871.402777,product-halted
FB,SELL,MARKET,0.00,1608917871.9743392,product-halted
TSLA,BUY,MARKET,658.62,1608917872.200457,no-match
AAPL,SELL,MARKET,0.00,1608917872.4849584,no-match
GOOG,SELL,LIMIT,1733.02,1608917874.6174736,product-halted
GOOG,BUY,MARKET,0.00,1608917878.1582794,product-halted
FB,BUY,MARKET,0.00,1608917878.4258437,product-halted
FB,BUY,MARKET,0.00,1608917878.4664004,product-halted
GOOG,SELL,MARKET,0.00,1608917878.7721105,product-halted
FB,BUY,LIMIT,265.74,1608917879.521682,product-halted
FB,BUY,MARKET,0.00,1608917880.5910232,product-halted
AAPL,SELL,MARKET,0.00,1608917881.4474733,no-match
FB,SELL,LIMIT,265.83,1608917881.6383653,product-halted
AAPL,SELL,MARKET,0.00,1608917882.4319808,no-match
FB,BUY,MARKET,0.00,1608917882.6116087,product-halted
FB,SELL,MARKET,0.00,1608917883.7339542,product-halted
FB,SELL,LIMIT,265.63,1608917884.74005,product-halted
GOOG,BUY,MARKET,0.00,1608917885.4967794,product-halted
GOOG,SELL,LIMIT,1732.30,1608917887.3369699,product-halted
FB,BUY,LIMIT,266.70,1608917887.8705752,product-halted
TSLA,BUY,MARKET,0.00,1608917888.7687106,no-match
FB,SELL,MARKET,0.00,1608917889.3685384,product-halted
GOOG,BUY,LIMIT,0.00,1608917890.948253,product-halted
AAPL,SELL,MARKET,0.00,1608917891.384585,no-match
FB,SELL,LIMIT,266.89,1608917891.8884933,product-halted
FB,BUY,MARKET,0.00,1608917892.75386,product-halted
FB,BUY,LIMIT,266.95,1608917893.616867,product-halted
FB,BUY,LIMIT,265.08,1608917894.8422177,product-halted
FB,BUY,LIMIT,266.27,1608917895.634048,product-halted
GOOG,SELL,LIMIT,1733.66,1608917896.753942,product-halted
FB,SELL,LIMIT,266.78,1608917896.9316785,product-halted
GOOG,SELL,MARKET,0.00,1608917897.280297,product-halted
FB,BUY,MARKET,0.00,1608917897.8059158,product-halted
GOOG,BUY,LIMIT,1732.66,1608917898.8127239,product-halted
FB,BUY,LIMIT,0.00,1608917900.5312507,product-halted
GOOG,BUY,MARKET,0.00,1608917902.243843,product-halted
FB,BUY,LIMIT,266.82,1608917903.9487507,product-halted
GOOG,BUY,MARKET,0.00,1608917904.7238104,product-halted
AMZN,BUY,MARKET,0.00,1608917905.6907313,no-match
GOOG,SELL,MARKET,0.00,1608917907.4202795,product-halted
FB,BUY,LIMIT,265.87,1608917907.5172844,product-halted
GOOG,SELL,LIMIT,1732.45,1608917908.7288778,product-halted
GOOG,BUY,LIMIT,1733.22,1608917909.6405053,product-halted
GOOG,SELL,LIMIT,1733.93,1608917910.6246805,product-halted
FB,BUY,MARKET,0.00,1608917911.3654613,product-halted
GOOG,SELL,MARKET,0.00,1608917911.8318849,product-halted
FB,SELL,MARKET,0.00,1608917912.3872762,product-halted
FB,BUY,LIMIT,266.84,1608917914.1199057,product-halted
GOOG,SELL,MARKET,0.00,1608917915.867326,product-halted
AMZN,BUY,MARKET,0.00,1608917915.862343,no-match
FB,BUY,LIMIT,266.65,1608917917.9575536,product-halted
GOOG,BUY,MARKET,0.00,1608917918.4931395,product-halted
FB,SELL,MARKET,0.00,1608917919.8920732,product-halted
FB,BUY,LIMIT,265.53,1608917920.349185,product-halted
FB,BUY,LIMIT,266.24,1608917920.360462,product-halted
FB,SELL,MARKET,0.00,1608917920.908285,product-halted
GOOG,BUY,MARKET,0.00,1608917922.1106937,product-halted
FB,BUY,LIMIT,266.05,1608917923.2309778,product-halted
FB,SELL,MARKET,0.00,1608917923.6817706,product-halted
GOOG,BUY,MARKET,0.00,1608917923.910923,product-halted
GOOG,SELL,LIMIT,1732.46,1608917925.5165308,product-halted
GOOG,SELL,MARKET,0.00,1608917925.8706324,product-halted
GOOG,SELL,MARKET,0.00,1608917926.7533388,product-halted
GOOG,SELL,MARKET,0.00,1608917930.4895716,product-halted
GOOG,SELL,MARKET,0.00,1608917930.9743006,product-halted
GOOG,SELL,LIMIT,1733.46,1608917931.5461147,product-halted
GOOG,BUY,LIMIT,1732.10,1608917931.9982643,product-halted
GOOG,SELL,LIMIT,1733.88,1608917933.3367136,product-halted
GOOG,BUY,MARKET,0.00,1608917933.397812,product-halted
FB,BUY,LIMIT,266.19,1608917934.5553255,product-halted
FB,BUY,MARKET,0.00,1608917935.3798664,product-halted
GOOG,BUY,LIMIT,1732.16,1608917936.491672,product-halted
FB,SELL,LIMIT,266.93,1608917936.3152668,product-halted
TSLA,BUY,MARKET,0.00,1608917936.3517776,no-match
GOOG,BUY,MARKET,0.00,1608917937.42736,product-halted
TSLA,BUY,MARKET,0.00,1608917937.889415,no-match
TSLA,SELL,MARKET,0.00,1608917939.2853036,no-match
GOOG,BUY,MARKET,0.00,1608917939.8241427,product-halted
FB,SELL,LIMIT,265.60,1608917941.893884,product-halted
TSLA,SELL,MARKET,0.00,1608917941.633416,no-match
FB,SELL,LIMIT,265.03,1608917942.1129856,product-halted
FB,SELL,MARKET,0.00,1608917943.540738,product-halted
TSLA,BUY,MARKET,0.00,1608917943.1987877,no-match
GOOG,SELL,MARKET,0.00,1608917944.730667,product-halted
FB,BUY,MARKET,0.00,1608917945.312028,product-halted
FB,BUY,MARKET,0.00,1608917946.7020035,product-halted
GOOG,SELL,MARKET,0.00,1608917946.9423096,product-halted
TSLA,BUY,MARKET,0.00,1608917947.307084,no-match
FB,SELL,MARKET,0.00,1608917948.148426,product-halted
FB,SELL,MARKET,0.00,1608917949.910061,product-halted
GOOG,BUY,LIMIT,1732.61,1608917952.548243,product-halted
FB,SELL,LIMIT,265.76,1608917953.204529,product-halted
GOOG,BUY,MARKET,0.00,1608917955.2610853,product-halted
FB,SELL,LIMIT,265.75,1608917955.667243,product-halted
GOOG,SELL,MARKET,0.00,1608917956.5023198,product-halted
FB,SELL,LIMIT,265.43,1608917956.9292803,product-halted
GOOG,SELL,LIMIT,1733.29,1608917959.6797724,product-halted
GOOG,BUY,LIMIT,1732.44,1608917959.8725019,product-halted
GOOG,SELL,LIMIT,0.00,1608917961.2432723,product-halted
FB,BUY,MARKET,0.00,1608917962.1538963,product-halted
FB,BUY,MARKET,0.00,1608917963.4160573,product-halted
FB,BUY,MARKET,0.00,1608917965.2365785,product-halted
FB,BUY,LIMIT,265.05,1608917965.643022,product-halted
FB,SELL,LIMIT,265.13,1608917967.43745,product-halted
GOOG,BUY,LIMIT,1732.46,1608917968.492256,product-halted
GOOG,SELL,MARKET,0.00,1608917968.6748564,product-halted
FB,BUY,LIMIT,265.68,1608917970.723443,product-halted
AAPL,BUY,MARKET,0.00,1608917971.739667,no-match
GOOG,BUY,MARKET,0.00,1608917971.1629028,product-halted
AMZN,BUY,MARKET,3170.23,1608917972.434122,no-match
FB,SELL,LIMIT,265.18,1608917973.4323797,product-halted
GOOG,SELL,LIMIT,1733.93,1608917974.3271928,product-halted
GOOG,SELL,MARKET,0.00,1608917975.5210748,product-halted
FB,BUY,MARKET,0.00,1608917976.1886575,product-halted
AMZN,BUY,MARKET,0.00,1608917977.764682,no-match
TSLA,BUY,MARKET,0.00,1608917979.3521888,no-match
AAPL,BUY,MARKET,0.00,1608917979.8381321,no-match
TSLA,BUY,MARKET,0.00,1608917980.8788517,no-match
FB,SELL,LIMIT,265.63,1608917982.1515188,product-halted
FB,SELL,MARKET,0.00,1608917983.4225023,product-halted
AAPL,BUY,MARKET,0.00,1608917984.3745213,no-match
GOOG,BUY,LIMIT,1733.30,1608917984.9687176,product-halted
GOOG,BUY,LIMIT,1733.36,1608917985.681202,product-halted
FB,SELL,MARKET,0.00,1608917987.2635887,product-halted
FB,BUY,LIMIT,266.03,1608917987.846747,product-halted
GOOG,BUY,LIMIT,0.00,1608917988.7615504,product-halted
GOOG,BUY,MARKET,0.00,1608917989.2710085,product-halted
AMZN,BUY,MARKET,0.00,1608917990.2434585,no-match
GOOG,SELL,LIMIT,1733.84,1608917990.6294677,product-halted
FB,SELL,MARKET,0.00,1608917991.2937496,product-halted
AAPL,BUY,MARKET,130.49,1608917991.6401062,no-match
AMZN,BUY,MARKET,0.00,1608917992.61356,no-match
FB,SELL,LIMIT,265.21,1608917992.6645982,product-halted
GOOG,BUY,MARKET,0.00,1608917992.7537704,product-halted
GOOG,BUY,LIMIT,1733.07,1608917993.593774,product-halted
FB,SELL,LIMIT,265.33,1608917994.582441,product-halted
AMZN,BUY,MARKET,0.00,1608917996.9409068,no-match
GOOG,BUY,LIMIT,1733.02,1608917997.642279,product-halted
GOOG,SELL,MARKET,0.00,1608917997.7722006,product-halted
FB,BUY,LIMIT,266.83,1608917998.3907158,product-halted
AAPL,BUY,MARKET,0.00,1608917998.7999675,no-match
FB,BUY,LIMIT,266.04,1608917999.637216,product-halted
TSLA,SELL,MARKET,0.00,1608918001.83733,no-match
GOOG,SELL,MARKET,0.00,1608918001.3293724,product-halted
GOOG,SELL,MARKET,0.00,1608918001.657835,product-halted
TSLA,SELL,MARKET,0.00,1608918002.3923085,no-match
FB,SELL,MARKET,0.00,1608918004.467609,product-halted
FB,SELL,MARKET,0.00,1608918005.34953,product-halted
FB,SELL,LIMIT,265.04,1608918005.2407243,product-halted
GOOG,BUY,LIMIT,0.00,1608918005.5704336,product-halted
FB,SELL,MARKET,0.00,1608918006.7039788,product-halted
GOOG,SELL,MARKET,0.00,1608918007.9467998,product-halted
GOOG,SELL,MARKET,0.00,1608918008.3223467,product-halted
FB,BUY,LIMIT,266.74,1608918009.2706118,product-halted
GOOG,BUY,MARKET,0.00,1608918011.304253,product-halted
AAPL,BUY,MARKET,0.00,1608918011.9504893,no-match
GOOG,BUY,LIMIT,1733.51,1608918013.63377,product-halted
GOOG,BUY,MARKET,0.00,1608918014.7735465,product-halted
FB,BUY,MARKET,0.00,1608918015.4853697,product-halted
FB,BUY,LIMIT,265.03,1608918016.7748156,product-halted
TSLA,SELL,MARKET,0.00,1608918017.5398483,no-match
GOOG,SELL,LIMIT,1732.49,1608918018.250745,product-halted
TSLA,SELL,MARKET,0.00,1608918018.8924494,no-match
GOOG,SELL,LIMIT,1733.25,1608918019.227973,product-halted
FB,BUY,MARKET,0.00,1608918021.524597,product-halted
TSLA,SELL,MARKET,0.00,1608918021.9322114,no-match
FB,BUY,LIMIT,266.42,1608918022.2007675,product-halted
FB,SELL,MARKET,0.00,1608918023.6879,product-halted
GOOG,BUY,MARKET,0.00,1608918023.354384,product-halted
GOOG,SELL,LIMIT,1732.58,1608918024.474496,product-halted
FB,BUY,MARKET,0.00,1608918025.1753328,product-halted
GOOG,BUY,MARKET,0.00,1608918025.547136,product-halted
FB,SELL,MARKET,265.27,1608918027.1635046,product-halted
FB,SELL,LIMIT,265.27,1608918027.3383517,product-halted
FB,SELL,LIMIT,265.41,1608918027.8880835,product-halted
FB,SELL,LIMIT,266.43,1608918029.2973018,product-halted
FB,SELL,MARKET,0.00,1608918030.1142824,product-halted
FB,BUY,LIMIT,266.27,1608918030.356257,product-halted
GOOG,SELL,LIMIT,1733.96,1608918031.182312,product-halted
GOOG,SELL,LIMIT,1732.32,1608918032.164917,product-halted
FB,SELL,MARKET,0.00,1608918032.7698712,product-halted
FB,SELL,MARKET,0.00,1608918033.8829,product-halted
FB,SELL,LIMIT,266.82,1608918035.1209226,product-halted
TSLA,BUY,MARKET,0.00,1608918035.955644,no-match
GOOG,BUY,MARKET,0.00,1608918036.5147824,product-halted
AMZN,SELL,MARKET,0.00,1608918037.2737532,no-match
AAPL,BUY,MARKET,0.00,1608918038.5466537,no-match
FB,SELL,MARKET,0.00,1608918039.3624582,product-halted
FB,BUY,LIMIT,266.23,1608918039.851381,product-halted
TSLA,BUY,MARKET,0.00,1608918040.796215,no-match
AMZN,SELL,MARKET,0.00,1608918043.6645,no-match
GOOG,BUY,MARKET,0.00,1608918043.7781296,product-halted
FB,SELL,MARKET,0.00,1608918044.2495534,product-halted
AAPL,BUY,MARKET,131.38,1608918045.6263092,no-match
FB,BUY,MARKET,0.00,1608918047.2209222,product-halted
AMZN,SELL,MARKET,0.00,1608918048.232801,no-match
FB,BUY,MARKET,0.00,1608918048.7307703,product-halted
FB,SELL,LIMIT,265.64,1608918049.7075837,product-halted
GOOG,BUY,LIMIT,1732.60,1608918050.383902,product-halted
FB,SELL,LIMIT,265.98,1608918051.1009662,product-halted
FB,SELL,LIMIT,266.63,1608918051.427139,product-halted
GOOG,BUY,LIMIT,1733.09,1608918052.605336,product-halted
GOOG,BUY,LIMIT,1732.30,1608918053.5773122,product-halted
GOOG,SELL,MARKET,0.00,1608918054.354017,product-halted
GOOG,SELL,MARKET,0.00,1608918055.3330603,product-halted
FB,BUY,LIMIT,266.06,1608918056.157633,product-halted
GOOG,SELL,MARKET,0.00,1608918057.5904264,product-halted
FB,BUY,MARKET,0.00,1608918058.2913437,product-halted
FB,BUY,MARKET,0.00,1608918059.5068536,product-halted
GOOG,BUY,LIMIT,1732.11,1608918060.825165,product-halted
FB,BUY,MARKET,0.00,1608918062.977087,product-halted
GOOG,SELL,MARKET,0.00,1608918063.98534,product-halted
GOOG,BUY,MARKET,0.00,1608918064.360556,product-halted
FB,SELL,LIMIT,265.18,1608918064.9889395,product-halted
AAPL,BUY,MARKET,0.00,1608918066.3040247,no-match
AMZN,SELL,MARKET,0.00,1608918067.7135785,no-match
TSLA,SELL,MARKET,0.00,1608918067.8099535,no-match
GOOG,BUY,MARKET,0.00,1608918071.3284836,product-halted
GOOG,SELL,MARKET,0.00,1608918072.87494,product-halted
GOOG,SELL,MARKET,0.00,1608918072.3059921,product-halted
FB,SELL,LIMIT,266.03,1608918073.4598985,product-halted
GOOG,SELL,MARKET,0.00,1608918074.4557924,product-halted
GOOG,BUY,LIMIT,1733.23,1608918075.3363342,product-halted
GOOG,SELL,MARKET,0.00,1608918076.3038373,product-halted
FB,SELL,LIMIT,265.15,1608918076.901342,product-halted
GOOG,SELL,LIMIT,1733.70,1608918077.6959345,product-halted
FB,SELL,LIMIT,266.31,1608918077.8689556,product-halted
GOOG,SELL,MARKET,0.00,1608918078.640886,product-halted
GOOG,SELL,MARKET,0.00,1608918078.500676,product-halted
GOOG,BUY,LIMIT,1732.33,1608918080.2744288,product-halted
TSLA,SELL,MARKET,659.37,1608918080.9497542,no-match
FB,BUY,MARKET,0.00,1608918081.4306097,product-halted
FB,BUY,MARKET,0.00,1608918083.6991575,product-halted
GOOG,SELL,LIMIT,1732.26,1608918085.9486434,product-halted
GOOG,SELL,LIMIT,1732.63,1608918086.1969726,product-halted
FB,BUY,MARKET,0.00,1608918086.4149766,product-halted
FB,SELL,LIMIT,266.10,1608918086.632213,product-halted
GOOG,BUY,LIMIT,1733.56,1608918087.401736,product-halted
FB,SELL,LIMIT,266.23,1608918088.4671516,product-halted
GOOG,BUY,LIMIT,1733.91,1608918089.8030205,product-halted
FB,BUY,LIMIT,266.37,1608918090.4650285,product-halted
GOOG,BUY,MARKET,1733.38,1608918090.5197253,product-halted
GOOG,SELL,MARKET,0.00,1608918091.5331464,product-halted
FB,BUY,MARKET,0.00,1608918092.2360373,product-halted
AAPL,SELL,MARKET,0.00,1608918092.4606843,no-match
GOOG,BUY,LIMIT,1733.67,1608918092.5807545,product-halted
AAPL,SELL,MARKET,0.00,1608918092.8522315,no-match
GOOG,BUY,MARKET,0.00,1608918093.1763184,product-halted
FB,SELL,LIMIT,265.21,1608918094.3781445,product-halted
AAPL,SELL,MARKET,0.00,1608918094.807923,no-match
TSLA,BUY,MARKET,0.00,1608918095.8954313,no-match
GOOG,SELL,LIMIT,1733.06,1608918096.844338,product-halted
FB,SELL,MARKET,0.00,1608918099.4349358,product-halted
GOOG,BUY,MARKET,0.00,1608918101.258288,product-halted
GOOG,BUY,MARKET,0.00,1608918102.1100228,product-halted
AMZN,SELL,MARKET,0.00,1608918102.247487,no-match
FB,BUY,MARKET,266.69,1608918102.953457,product-halted
AMZN,SELL,MARKET,0.00,1608918103.6265776,no-match
AMZN,SELL,MARKET,0.00,1608918103.814274,no-match
FB,SELL,MARKET,0.00,1608918104.358456,product-halted
GOOG,SELL,MARKET,0.00,1608918105.3561468,product-halted
GOOG,SELL,MARKET,0.00,1608918105.8667538,product-halted
FB,SELL,LIMIT,265.94,1608918107.39235,product-halted
GOOG,BUY,LIMIT,1732.27,1608918108.1663654,product-halted
FB,SELL,MARKET,0.00,1608918109.5631318,product-halted
AMZN,SELL,MARKET,0.00,1608918110.829296,no-match
GOOG,SELL,LIMIT,1732.54,1608918111.40095,product-halted
AMZN,SELL,MARKET,0.00,1608918112.221892,no-match
FB,SELL,LIMIT,265.52,1608918112.3617435,product-halted
AAPL,BUY,MARKET,0.00,1608918113.3482962,no-match
FB,SELL,MARKET,0.00,1608918113.545682,product-halted
GOOG,BUY,LIMIT,1732.39,1608918113.929723,product-halted
FB,SELL,MARKET,0.00,1608918114.8340383,product-halted
GOOG,SELL,MARKET,1733.91,1608918115.109766,product-halted
AMZN,SELL,MARKET,0.00,1608918115.7262077,no-match
GOOG,BUY,LIMIT,1732.17,1608918116.2676191,product-halted
GOOG,BUY,LIMIT,1733.97,1608918116.3946638,product-halted
GOOG,SELL,LIMIT,1732.60,1608918118.3607075,product-halted
AAPL,BUY,MARKET,130.79,1608918118.7853854,no-match
AMZN,SELL,MARKET,0.00,1608918119.723514,no-match
GOOG,SELL,MARKET,0.00,1608918120.14207,product-halted
AMZN,SELL,MARKET,0.00,1608918120.8276334,no-match
AMZN,SELL,MARKET,3170.46,1608918121.1421967,no-match
FB,SELL,MARKET,0.00,1608918121.8322542,product-halted
GOOG,SELL,LIMIT,1733.89,1608918122.44907,product-halted
GOOG,SELL,LIMIT,1732.21,1608918123.903025,product-halted
AMZN,SELL,MARKET,0.00,1608918123.6854055,no-match
GOOG,SELL,MARKET,0.00,1608918124.3507917,product-halted
GOOG,BUY,MARKET,0.00,1608918124.6771271,product-halted
AMZN,SELL,MARKET,0.00,1608918125.794525,no-match
GOOG,BUY,MARKET,0.00,1608918126.744853,product-halted
AMZN,BUY,MARKET,0.00,1608918128.4151669,no-match
GOOG,BUY,LIMIT,1733.59,1608918129.402549,product-halted
FB,SELL,LIMIT,265.94,1608918130.2882895,product-halted
FB,SELL,MARKET,0.00,1608918131.2082655,product-halted
FB,SELL,MARKET,0.00,1608918132.9757116,product-halted
GOOG,BUY,LIMIT,1732.80,1608918133.2980366,product-halted
AMZN,BUY,MARKET,0.00,1608918134.2398047,no-match
TSLA,BUY,MARKET,0.00,1608918134.533324,no-match
GOOG,SELL,MARKET,0.00,1608918135.1088388,product-halted
FB,BUY,LIMIT,266.98,1608918138.1600032,product-halted
TSLA,BUY,MARKET,0.00,1608918139.8034203,no-match
FB,SELL,LIMIT,266.96,1608918140.4613671,product-halted
GOOG,BUY,LIMIT,1733.93,1608918141.575522,product-halted
GOOG,BUY,LIMIT,1733.05,1608918142.3176825,product-halted
GOOG,SELL,MARKET,0.00,1608918143.5098755,product-halted
FB,BUY,MARKET,0.00,1608918144.8927557,product-halted
AAPL,BUY,MARKET,0.00,1608918145.7682896,no-match
FB,BUY,LIMIT,266.15,1608918146.8677034,product-halted
GOOG,SELL,LIMIT,1732.82,1608918147.305818,product-halted
AMZN,BUY,MARKET,3170.19,1608918148.730286,no-match
GOOG,SELL,LIMIT,1732.34,1608918148.380408,product-halted
GOOG,SELL,MARKET,0.00,1608918149.81619,product-halted
GOOG,SELL,MARKET,0.00,1608918150.1566682,product-halted
FB,BUY,LIMIT,0.00,1608918151.658952,product-halted
AAPL,SELL,MARKET,0.00,1608918152.807886,no-match
AAPL,BUY,MARKET,0.00,1608918152.5736856,no-match
FB,SELL,MARKET,0.00,1608918153.4250991,product-halted
AMZN,SELL,MARKET,0.00,1608918153.7569773,no-match
GOOG,BUY,MARKET,1732.95,1608918154.6972268,product-halted
FB,BUY,MARKET,265.02,1608918155.9027112,product-halted
FB,SELL,LIMIT,266.04,1608918158.1390615,product-halted
GOOG,BUY,LIMIT,1733.94,1608918158.7600775,product-halted
TSLA,BUY,MARKET,0.00,1608918159.246881,no-match
FB,SELL,LIMIT,265.89,1608918159.5003912,product-halted
FB,BUY,MARKET,0.00,1608918160.3899007,product-halted
AAPL,BUY,MARKET,0.00,1608918162.6858,no-match
FB,BUY,MARKET,0.00,1608918163.6398892,product-halted
GOOG,BUY,LIMIT,1733.65,1608918166.7825687,product-halted
AMZN,BUY,MARKET,0.00,1608918169.739906,no-match
GOOG,SELL,MARKET,0.00,1608918170.6891327,product-halted
GOOG,BUY,LIMIT,1732.93,1608918170.71105,product-halted
FB,SELL,MARKET,0.00,1608918171.449193,product-halted
AMZN,BUY,MARKET,0.00,1608918171.7062082,no-match
GOOG,SELL,LIMIT,1732.30,1608918172.2711313,product-halted
FB,SELL,MARKET,0.00,1608918172.4316463,product-halted
GOOG,SELL,LIMIT,1733.84,1608918173.348973,product-halted
GOOG,BUY,MARKET,0.00,1608918173.2843938,product-halted
GOOG,BUY,LIMIT,1733.54,1608918174.6280723,product-halted
GOOG,BUY,MARKET,0.00,1608918176.7223606,product-halted
FB,BUY,LIMIT,0.00,1608918177.8142445,product-halted
GOOG,BUY,MARKET,0.00,1608918178.655085,product-halted
FB,BUY,MARKET,0.00,1608918178.9403365,product-halted
